customer_tweet_id,customer_author_id,brand_tweet_id,current_customer_message,conversation_context,historical_brand_response,candidate_intent,candidate_action,escalation_signals,context_turn_count,ambiguity_score,gold_intent,gold_action,gold_handling,gold_reason,gold_evidence_sufficient
108229,140023,108230,@AmazonHelp How can I reach an actual person in the fraud department? All I’ve gotten is an automated response that isn’t helpful. I CAN’T lose all of this money. I’m a broke college student that used what I had to get a camera for my classes and now I’ve got nothing. I want my money back,"Customer: @AmazonHelp Thank you but I just spent 2 hours on the phone with the Customer protection department and they can’t guarantee my money back but gave me the email to contact the fraud department. It was digital merchandise and according to your restrictions, a guarantee claim won’t work.
AmazonHelp: @140023 I know this is frustrating, it will just take some time to sort it out. Elena, let us know what the fraud department tells you! ^DA
Customer: @AmazonHelp How can I reach an actual person in the fraud department? All I’ve gotten is an automated response that isn’t helpful. I CAN’T lose all of this money. I’m a broke college student that used what I had to get a camera for my classes and now I’ve got nothing. I want my money back",@140023 Could you please confirm what was advised within the email? ^BD,information,other,explicit_human_request|high_frustration,3,3,,,,,
1254591,414190,1254590,"@AmazonHelp If I call again, would they be able to delete the account?","AmazonHelp: @414190 Have you been in touch here: https://t.co/jzvkhdlrK5 ? We would be unable to access your account here.^CD
Customer: @AmazonHelp Yes, I talked on the phone with someone but all they did was take off my debit card information associated with the account.
Customer: @AmazonHelp If I call again, would they be able to delete the account?",@414190 Hi. You can certainly request that the account be cancelled. ^DC,payment,information,explicit_human_request,3,1,,,,,
1206835,376220,1206838,@AmazonHelp I did chatted with cc. They denied to help. Please go through chat transcript linked to email id __email__,"Customer: @AmazonHelp there are a lot of gift cards which have been locked out. How would you help? https://t.co/7BhG7Gvucp
AmazonHelp: @376220 We'd like to investigate this issue further. Please share your details in the link given earlier and we'll help you. ^ZH
Customer: @AmazonHelp I did chatted with cc. They denied to help. Please go through chat transcript linked to email id __email__","@376220 We'd like to take a closer look into this and help, kindly share your details here: https://t.co/GIJyeYqKE0 1/2 ^MA",payment,investigation,explicit_human_request|account_action,3,1,,,,,
1396660,354667,1396658,@AmazonHelp I have sent an using that form just before I tweeted you. Hopefully it doesn't take long to get it back up and running!,"Customer: @AmazonHelp Prime has been suspended. Updated payment method, still not working! Help.
AmazonHelp: @354667 Oh no! We're unable to view your account here. Please reach us via phone here: https://t.co/JzP7hlA23B so we can take a look! ^AB
Customer: @AmazonHelp I have sent an using that form just before I tweeted you. Hopefully it doesn't take long to get it back up and running!",@354667 Please keep us posted! ^BA,payment,other,explicit_human_request|failed_support,3,3,,,,,
1307680,159229,1307682,@AmazonHelp Is there any way to find out exactly what I owe Amazon's Recovery Service? I'm completely in the dark about that.,"Customer: @77573 @115821 Also, for reasons unknown, my account now doesn't reflect my ownership of Adventure Time S7 despite my having paid for it long ago.
AmazonHelp: @159229 We'd like to look into the missing season with you. Please reach out to us here: https://t.co/hApLpMlfHN ^LJ
Customer: @AmazonHelp Is there any way to find out exactly what I owe Amazon's Recovery Service? I'm completely in the dark about that.","@159229 Without revealing personal info, is this regarding a Kindle installment plan or Amazon Pay? ^LJ",account,privacy_restriction,,3,3,,,,,
2170931,636802,2170930,@115830 I ordered an item ad it says it was handed to resident but it wasn't Please can you find it please as it was expensive and I'm going on holiday soon!,Customer: @115830 I ordered an item ad it says it was handed to resident but it wasn't Please can you find it please as it was expensive and I'm going on holiday soon!,@636802 Sorry to hear. Here's some tips: https://t.co/l3wsJ7GIrU Keep us posted. ^PK,order,other,,1,3,,,,,
2731221,557909,2731223,@AmazonHelp It tells me I am no longer a prime member and no message. Scam?,"Customer: @117795 @AmazonHelp you've emailed me saying I have requested #Amazonprime and a receipt for£159. I haven't this is not required. Take the money and I'll Sue!
AmazonHelp: @557909 Hello Paul! Thanks for reaching out today. Since we have no account access to your account details, please check here: https://t.co/l3jXqiFi0F to see if it's active. Also, please confirm email received is here: https://t.co/clJAbKO784 ^TM
Customer: @AmazonHelp It tells me I am no longer a prime member and no message. Scam?",@557909 You can check here: https://t.co/QfVABlmDYw to verify if an email is from us! Please let us know if you have any other questions! ^JY,account,information,,3,3,,,,,
827080,317016,827081,@AmazonHelp 24 more hours gone! No communication still! What's the point of your Diwali sale if u can't fulfill orders? I think I should cancel my order and order something from @118702 instead!,"Customer: @AmazonHelp Today is also gone, and no communication whatsoever!! Will I ever be getting the phone?! @115850 ?? @132994 @132995 dunno if I'll ever be able to use the product!
AmazonHelp: @317016 I get your disappointment. If you have shared your details, our team will surely get back with an update. Request you to wait. ^NK
Customer: @AmazonHelp 24 more hours gone! No communication still! What's the point of your Diwali sale if u can't fulfill orders? I think I should cancel my order and order something from @118702 instead!","@317016 Apologies for the delay, kindly keep an eye on your mailbox for an update. ^SM",cancellation,other,explicit_human_request,3,3,,,,,
1731656,523181,1731657,"@AmazonHelp Have done that - for the 3rd time. It's passed useful now, I'm going to have to cancel my order and be satisfied that I'll never be able to get into my Amazon account, and not get a new camera until I return home in 3 months.","Customer: @AmazonHelp Still waiting to hear anything 4 days after...Just spent 25 minutes on the phone (20 minutes were spent verifying it was me) on the phone. She assured me that an account specialist would contact me within 24 hours...This is seriously shit service!
AmazonHelp: @523181 I'm sorry for the delay! I'd like to have a member of my team look into this with you here: https://t.co/F3JRuKWuvf ^ME
Customer: @AmazonHelp Have done that - for the 3rd time. It's passed useful now, I'm going to have to cancel my order and be satisfied that I'll never be able to get into my Amazon account, and not get a new camera until I return home in 3 months.","@523181 The link provided by ^ME will allow our team to look into this ourselves, and forward the issue appropriately. ^WT",cancellation,investigation,explicit_human_request,3,3,,,,,
24532,121290,24534,@AmazonHelp Yes,"Customer: @AmazonHelp I am unable to Use Prime Video even though I am Prime Member it tells me to sign up for prime Membership
AmazonHelp: @121290 Apologies for the trouble. Could you please let us know if you have logged in on prime enabled account? ^SB
Customer: @AmazonHelp Yes",@121290 May I please know what error do you see while trying to access the videos? ^SH,product,other,,3,5,,,,,
2104950,621340,2104952,"@115850 one of the worst customer care service you have , from last 2 weeks i am trying to reach out for resolution i am not getting an out put , can you please call me at 9841645754 , one of my product was dispatched on 30th oct and till 7th i have not received it ,","Customer: @115850 one of the worst customer care service you have , from last 2 weeks i am trying to reach out for resolution i am not getting an out put , can you please call me at 9841645754 , one of my product was dispatched on 30th oct and till 7th i have not received it ,","@621340 I'm sorry to hear about the delay. We'd like to help. But, being on social platform, we won't be able to call you ^VN (1/2)",delivery,other,explicit_human_request|missing_delivery|high_frustration,1,3,,,,,
631612,199862,631624,"@AmazonHelp When clicking this link, it asks me to click on Student Prime Membership link. This is what it takes me too... https://t.co/IDisCRvJH2","Customer: @AmazonHelp Just had the worst phone conversation with customer services. Just wanted to know why one card had been charged from prime instead of the one that is classed as preferred payment method; and how to verify student status. She couldn't give me a reason, didn't listen /1
AmazonHelp: @199862 Sorry to hear of the poor experience. If there is an issue with your preferred payment then we will use another payment card associated with your Amazon account. Here is info on verifying student status for Prime: https://t.co/2TmqycZ2s4 ^ES
Customer: @AmazonHelp When clicking this link, it asks me to click on Student Prime Membership link. This is what it takes me too... https://t.co/IDisCRvJH2",@199862 That's odd! Let's try here instead: https://t.co/xSySj8faDN. Let us know if you need any further help! -Courtney J.,payment,other,explicit_human_request|high_frustration,3,3,,,,,
2278636,662534,2278635,"@AmazonHelp Alles klar, danke!","Customer: Hat die @115825 App fürs Apple TV mittlerweile eigentlich schon ein Release Date? #AmazonPrime
AmazonHelp: @662534 Es ist geplant, dass die App kommt. Einen Termin gibt es noch nicht. Gruß ^MH
Customer: @AmazonHelp Alles klar, danke!",@662534 Bitte 😊,information,other,,3,3,,,,,
2634133,743706,2634135,@AmazonHelp it was originally expected by oct 27 but then it changed to nov 2,"Customer: @115821 hey hi hello i ordered a phone case nearly 3 months ago &amp; i still haven’t received it man 🙄 it says it’s been shipped but where it at tho
AmazonHelp: @743706 Hello there, Madeline! We're terribly sorry that you haven't received your case yet. Could you please let us know when it was promised to arrive? You can find that information here: https://t.co/Y5jpI9gRhE Please let us know! ^JD
Customer: @AmazonHelp it was originally expected by oct 27 but then it changed to nov 2",@743706 Thank you for confirming. Will you confirm if your order was fulfilled by us or a third-party seller on the site? That information will also be listed in your order details. ^SK,shipping,information,explicit_human_request|missing_delivery,3,3,,,,,
