customer_tweet_id,brand_tweet_id,customer_author_id,customer_text,brand_response,customer_created_at,brand_created_at,customer_response_tweet_id,brand_in_response_to,silver_intent
175428,175427,155855,"I would like to thank *oozing sarcasm* @115830 for the worst customer service experience ever. Even worse than @252.  You literally cost me 4 hours of my life! 

#tosspots","@155855 I'm sorry to hear that you have had a less than desireable experience with our Customer Service. Without providing any personal details, could you please elaborate. ^TL",Fri Nov 24 23:42:25 +0000 2017,Fri Nov 24 23:53:57 +0000 2017,175427,175428,customer_service_complaint
175450,175449,157210,@116439 I just bought 2nd gen fire stick and echo dot. But my alexa app is saying playback control isn’t supported for my firestick - the dot can control the stick right?,@157210 Thanks for reaching out to us!  You can  check here for troubleshooting tips for Firesticks: https://t.co/nmFmuKeDhV Hope this helps! Please let us know. ^MO,Fri Nov 24 23:35:41 +0000 2017,Fri Nov 24 23:44:01 +0000 2017,175449,175450,product_device_issue
176346,176348,157496,@AmazonHelp It says it was to ship today but it hasn't yet.,"@157496 It's possible your order can ship tonight or tomorrow and can still meet the expected delivery date. Keep us updated, Rachel! ^JP",Sat Nov 25 00:45:23 +0000 2017,Sat Nov 25 00:52:00 +0000 2017,176348,176346,shipping_delivery_options
176351,176349,138674,"@AmazonHelp Okay, but if you're here to help, what is it you can do for me to help, with this problem???","@138674 I'm truly sorry for the experience, Sarah. We don't have access to account information via Twitter.  Have you reached out to us by phone, e-mail, or chat to discuss options: https://t.co/CYqkdUakWJ? If so, what options were offered? ^GM",Sat Nov 25 00:32:24 +0000 2017,Sat Nov 25 00:41:00 +0000 2017,176349,176351,information_general
176353,176356,138674,"@AmazonHelp Like no matter where I click from ""where's my stuff"" it just takes me to an answer that doesn't help me, how do I go straight to talk to someone","@138674 I'm sorry, it appears we included the wrong link. From a desktop computer: https://t.co/JzP7hlA23B please select: 1 - (Your Pre-order) &gt; 2 - Where's my stuff? &gt; Check status of order &gt; 3 - Chat. ^MV",Sat Nov 25 00:59:32 +0000 2017,Sat Nov 25 01:13:00 +0000 2017,176356,176353,information_general
176381,176380,157500,@AmazonHelp It’s multiple videos probably 75 % of prime videos show this.,@157500 Please reach out to us using the link provided and we'll be glad to investigate this further: https://t.co/hApLpMlfHN  ^FJ,Sat Nov 25 00:32:53 +0000 2017,Sat Nov 25 00:39:28 +0000 2017,176380,176381,product_device_issue
176384,176383,157500,@AmazonHelp why are certain prime videos unavailable on the kindle fire? Says this video unavailable on this device. But same video is available on iPad,"@157500 Oh no! I'm terribly sorry to hear about the problems you've had with your Kindle Fire. Here is some helpful info on how to solve video issues : https://t.co/qwnXq3wNfO
Let us know if you need more assistance. ^LL",Sat Nov 25 00:15:41 +0000 2017,Sat Nov 25 00:20:30 +0000 2017,176383,176384,product_device_issue
176387,176385,157501,"@AmazonHelp As I checked,my account has been signed out on all devices,but I still can’t login and keep getting the ‘password is not correct’ message.",@157501 Thanks for the information. Have you received an e-mail from our Account Specialists regarding the status of your account? Please be sure to check your spam/junk folders as they may be routed there sometimes. ^GG,Sat Nov 25 00:34:51 +0000 2017,Sat Nov 25 00:39:28 +0000 2017,176385,176387,account_access
176386,176388,157501,"@AmazonHelp No,after I changed the password I didn’t find any email from amazon account specialist.","@157501 That's odd! Let take a look into this in real-time. When you have a free moment, please reach out to us here: https://t.co/hApLpMlfHN ^HM",Sat Nov 25 00:47:44 +0000 2017,Sat Nov 25 00:51:00 +0000 2017,176388,176386,account_access
176389,176390,157501,@AmazonHelp I can’t reach out to you by that link because It needs me to login first .,@157501 Please connect with us here: https://t.co/n0gRW8FlEt and we'll assist you with the issue. ^SH,Sat Nov 25 05:42:04 +0000 2017,Sat Nov 25 05:59:25 +0000 2017,176390,176389,account_access
176391,176392,157501,@AmazonHelp Is it possible to have a online chatting because I don’t have such a phone number as I am a foreigner user of amazon.,@157501 We certainly have the chat option available. Please click on the link here:  https://t.co/2t6DQoUmNZ and follow the path: login &gt; Choose an option &gt; Choose Reason &gt; Choose Issue &gt; Choose the mode of contact as chat. ^AP,Sat Nov 25 06:02:25 +0000 2017,Sat Nov 25 06:25:32 +0000 2017,176392,176391,information_general
176395,176396,157501,@AmazonHelp I try to open the link which you provided from my laptop and it will route to the same page on mobile devices .Also I have send an email to your customer service.,"@157501 That's odd, since you've emailed us our team will get back to you soon. Do keep us posted. ^PS",Sat Nov 25 07:11:09 +0000 2017,Sat Nov 25 07:42:56 +0000 2017,176396,176395,product_device_issue
176402,176401,157501,@AmazonHelp After I changed my password why I still can’t login ? https://t.co/Ky6x8F1RFV,"@157501 Thank you for reaching out! After you change your password, you need to make sure you are signed out of your Amazon account on all devices. Here are other tips: https://t.co/iRVNKqS87k Hope this helps! ^NN",Sat Nov 25 00:01:04 +0000 2017,Sat Nov 25 00:14:27 +0000 2017,176401,176402,account_access
176407,176405,157502,@115833 will nest thermostat be compatible with echo routines? Currently getting this message https://t.co/PE4iGRdYu4,"@157502 I'm sorry for the difficulty. We're here to help! What generation of the Nest Thermostat do you have, please? ^SG",Sat Nov 25 00:18:52 +0000 2017,Sat Nov 25 00:27:29 +0000 2017,176405,176407,product_device_issue
176430,176432,157508,@AmazonHelp Si estaba firmado por especialistas de cuentas y si envié la informacion hace casi 8 horas. Pedí next day shipping y congelan la cuenta 24hr,"@157508 Comprendo. En caso de no recibir respuesta en el plazo indicado, por favor, entra en contacto con nosotros de nuevo. ^CR",Sat Nov 25 00:40:01 +0000 2017,Sat Nov 25 00:44:00 +0000 2017,176432,176430,shipping_delivery_options
176437,176436,157510,@AmazonHelp I have already emailed seller with no reply,@157510 I'm sorry your didn't receive your order! Please explore your options to file an A-Z guarantee claim here: https://t.co/3J6xguTnqS ^SH,Sat Nov 25 00:23:23 +0000 2017,Sat Nov 25 00:33:29 +0000 2017,176436,176437,customer_service_complaint
176447,176444,157513,There was a time when @115821 customer service was excellent! That time is long gone! Maybe they should consider not outsourcing! Even their “supervisors” are rude &amp; lack cust serv skillsSo glad @Walmart is starting free 2-day shipping. I know where I’ll be shopping from now on!,"@157513 This isn't the experience we want you to have! Without giving personal/account details, please let us know what prompted the call and what happened. We'd like to help, if possible. ^BH",Sat Nov 25 00:26:33 +0000 2017,Sat Nov 25 00:29:46 +0000 2017,176444,176447,customer_service_complaint
176451,176449,157514,@AmazonHelp They can barely understand me and visa-versa which is the first issue. This is 2nd set that has arrived damaged.  They are saying they can only refund as the item is no longer available yet I can go to Amazon and plenty are available.,"@157514 Hmm, that is certainly peculiar. Is a replacement available as an option when you check here: https://t.co/rctQ59dXFy? Please let us know! ^FD",Sat Nov 25 00:22:30 +0000 2017,Sat Nov 25 00:26:30 +0000 2017,176449,176451,return_refund_replacement
176463,176462,157517,Pues con un par de rebajas que ha hecho mi querido @116928 he hecho la compra del mes y casi de navidad!,"@157517 ¡Hola! Nos alegra leer este tipo de comentarios 🙊🎄 Cuéntanos, ¿qué has comprado? ^LC https://t.co/6vxTX8Gg7b",Sat Nov 25 00:14:15 +0000 2017,Sat Nov 25 00:24:07 +0000 2017,176462,176463,product_device_issue
176465,176464,157518,"@115821 Your site isn't responding, is it down?
#BlackFriday #Retail #technology",@157518 We're not seeing any current issues with our site! What device are you accessing it from? ^JM,Sat Nov 25 00:16:29 +0000 2017,Sat Nov 25 00:24:00 +0000 2017,176464,176465,order_status_tracking
176468,176470,157519,"@AmazonHelp Purolator failed yet again to deliver the item I ordered last week for one-day delivery. Amazon ""guaranteed delivery"" on Friday. What are my options here? Can I re-order and have you deliver on your own trucks?","@157519 Prime One-Day and Two-Day Shipping refers to business days in transit once shipped, and doesn't include any processing time. There is currently no way to request a carrier to ship. 
We're happy to look into available options here: https://t.co/Q7Ftz6nj80 
-Lydia L.",Mon Nov 27 22:34:56 +0000 2017,Mon Nov 27 22:50:00 +0000 2017,176470,176468,information_general
176474,176473,156918,@115830 hi. When I enter my email address and password I am seeing 'we cannot find an account with that email address'. Any ideas why this might be? They are stored in the browser so is definitely the correct credentials.,@156918 I'm sorry for this inconvenience. Please contact us at : https://t.co/zYVX1Qi29G so we can look into this further with. ^CC,Fri Nov 24 23:27:37 +0000 2017,Sat Nov 25 00:20:29 +0000 2017,176473,176474,account_access
144177,176475,148592,@AmazonHelp No as there was no delivery very note or anything with any contact details on it.,"@148592 Sellers can be contacted via e-mail by following the steps listed here: https://t.co/Jc92aAm8N5. If you don't receive a reply within two business days, please let us know. ^MV",Sat Nov 25 00:06:35 +0000 2017,Sat Nov 25 00:18:50 +0000 2017,176475,144177,order_status_tracking
176487,176486,157525,"@115830  I ordered some items, recieved a confirmation email and then recieved an email later, saying ""payment declined"". My money was taken too. Can you sort it out please.",@157525 Sorry for the trouble this may have caused! We'd like to take a closer look into this with you. Please reach out to us here: https://t.co/JzP7hlA23B so we can investigate! ^VB,Fri Nov 24 23:53:36 +0000 2017,Sat Nov 25 00:16:31 +0000 2017,176486,176487,payment_billing
176506,176508,130270,"@AmazonHelp Originally, when I got the device and then maybe did some additional training a few months later. I figured it must be time to do that again. So I will and promise to report back!","@130270 Yes, please do! We'd love to know how it goes! 😁 ^HM",Sat Nov 25 02:43:49 +0000 2017,Sat Nov 25 02:51:01 +0000 2017,176508,176506,product_device_issue
177340,177338,157755,"no @115821 I don't think return shipping and repurchasing $4,000 worth of product is an appropriate solution to ""You mistakenly billed my credit card when you should of used my gift card balance"".  This seems like a simple problem to fix, without the needless shipping.","@157755 I'm sorry for any trouble you've experienced with your purchase. Once an order has shipped, we're unable to make changes to an order. You're welcome to return the item(s) at your convenience using the guidance found here: https://t.co/lojcw3FusC ^ST",Sat Nov 25 00:34:05 +0000 2017,Sat Nov 25 01:03:27 +0000 2017,177338,177340,return_refund_replacement
177339,177341,157755,"@AmazonHelp Since @115821 screwed up, I feel you should fix it.  Billing wasn't messed up till you shipped.

What you sent me when I created the order.  https://t.co/4OKUZy3KMR

What you actually did when you shipped. https://t.co/iSQZ46VMlt","@157755 Our team is happy to take a closer look at this for you, please send us your details directly using this link: https://t.co/0zzYsRGek3 ^JR",Sat Nov 25 01:32:55 +0000 2017,Sat Nov 25 01:57:30 +0000 2017,177341,177339,payment_billing
